player_id,player_name,game_dt,epm,oepm,depm
1627734,Domantas Sabonis,2023-04-09,2.77922,2.6871,0.0921278
1627736,Malik Beasley,2023-04-09,-1.71078,-0.502194,-1.20859
1627739,Kris Dunn,2023-04-09,-1.12442,-1.73557,0.611153
1627741,Buddy Hield,2023-04-09,0.22434,1.19914,-0.974801
1627742,Brandon Ingram,2023-04-09,1.51945,1.89379,-0.374335
1627745,Damian Jones,2023-04-09,-3.65551,-2.9759,-0.679607
1627747,Caris LeVert,2023-04-09,-0.907765,-1.10022,0.19246
1627749,Dejounte Murray,2023-04-09,0.6243,0.439994,0.184306
1627750,Jamal Murray,2023-04-09,2.39121,2.6761,-0.284891
1627751,Jakob Poeltl,2023-04-09,1.47199,0.551159,0.920829
1627752,Taurean Prince,2023-04-09,-1.8471,-1.57149,-0.275608
1627759,Jaylen Brown,2023-04-09,2.67951,1.72483,0.95468
1627763,Malcolm Brogdon,2023-04-09,0.234041,0.491174,-0.257133
1627777,Georges Niang,2023-04-09,-1.90403,-0.992657,-0.911372
1627780,Gary Payton II,2023-04-09,0.0324657,-1.46866,1.50112
1627783,Pascal Siakam,2023-04-09,2.06007,1.95124,0.108837
1627788,Furkan Korkmaz,2023-04-09,-2.19869,-2.30741,0.108716
1627814,Damion Lee,2023-04-09,-1.59619,-1.58343,-0.0127641
1627826,Ivica Zubac,2023-04-09,1.49021,0.0591095,1.4311
1627827,Dorian Finney-Smith,2023-04-09,0.455711,-0.230729,0.68644
1627832,Fred VanVleet,2023-04-09,4.01192,3.12716,0.884768
1627863,Danuel House Jr.,2023-04-09,-2.34317,-1.93708,-0.406082
1627884,Derrick Jones Jr.,2023-04-09,-0.499066,-1.11397,0.614905
1627885,Shaquille Harrison,2023-04-09,-1.85774,-3.31809,1.46035
1627936,Alex Caruso,2023-04-09,1.03947,-1.54267,2.58214
1628221,Gabe York,2023-04-09,-1.34585,-0.823822,-0.522024
1628365,Markelle Fultz,2023-04-09,-0.861796,-0.811086,-0.0507096
1628366,Lonzo Ball,2023-04-09,0.732418,-0.11719,0.849608
1628368,De'Aaron Fox,2023-04-09,2.22211,3.78919,-1.56708
1628369,Jayson Tatum,2023-04-09,5.88694,4.89937,0.987569
1628370,Malik Monk,2023-04-09,0.492282,1.21353,-0.721252
1628371,Jonathan Isaac,2023-04-09,0.0641978,-1.5335,1.5977
1628372,Dennis Smith Jr.,2023-04-09,-0.712341,-3.1385,2.42616
1628373,Frank Ntilikina,2023-04-09,-2.46188,-2.904,0.442121
1628374,Lauri Markkanen,2023-04-09,4.23551,4.19866,0.0368495
1628378,Donovan Mitchell,2023-04-09,4.26409,4.17555,0.0885357
1628379,Luke Kennard,2023-04-09,0.332268,1.05988,-0.727614
1628380,Zach Collins,2023-04-09,0.209747,0.0964154,0.113332
1628381,John Collins,2023-04-09,-0.996813,-0.0966052,-0.900207
1628384,O.G. Anunoby,2023-04-09,1.03135,-0.0328698,1.06422
1628386,Jarrett Allen,2023-04-09,3.31022,1.20846,2.10176
1628389,Bam Adebayo,2023-04-09,2.08134,0.297467,1.78387
1628392,Isaiah Hartenstein,2023-04-09,-0.558486,-1.48009,0.921609
1628398,Kyle Kuzma,2023-04-09,0.0548955,-0.179089,0.233985
1628401,Derrick White,2023-04-09,3.45619,1.35823,2.09796
1628404,Josh Hart,2023-04-09,1.57387,0.391096,1.18277
1628408,PJ Dozier,2023-04-09,-1.98602,-2.57625,0.590233
1628410,Edmond Sumner,2023-04-09,-1.2295,-0.800228,-0.429269
1628415,Dillon Brooks,2023-04-09,0.558758,-0.832559,1.39132
1628418,Thomas Bryant,2023-04-09,-1.65502,-0.404818,-1.2502
1628420,Monte Morris,2023-04-09,0.927904,2.09386,-1.16596
1628424,Kobi Simmons,2023-04-09,-4.37911,-3.99716,-0.381949
1628427,Vlatko Cancar,2023-04-09,-2.83472,-1.84454,-0.99018
1628432,Davon Reed,2023-04-07,-3.96156,-3.41052,-0.551035
1628435,Chance Comanche,2023-04-09,-2.62688,-2.54713,-0.0797549
1628436,Luke Kornet,2023-04-09,-1.42401,-1.4392,0.0151851
1628449,Chris Boucher,2023-04-09,0.127045,-0.0470842,0.174129
1628464,Daniel Theis,2023-04-09,-1.0958,-1.00317,-0.0926267
1628467,Maxi Kleber,2023-04-09,-2.79825,-2.27374,-0.52451
1628470,Torrey Craig,2023-04-09,-2.38722,-1.68754,-0.699675
1628960,Grayson Allen,2023-04-09,-0.287549,-0.258926,-0.0286227
1628962,Udoka Azubuike,2023-04-09,-3.59849,-3.3362,-0.262289
1628963,Marvin Bagley III,2023-04-09,-1.70951,-0.988317,-0.721192
1628964,Mo Bamba,2023-04-09,-1.03036,-0.2806,-0.749756
1628966,Keita Bates-Diop,2023-04-09,-0.539,-0.591059,0.0520594
1628969,Mikal Bridges,2023-04-09,3.65145,3.12074,0.530703
1628971,Bruce Brown,2023-04-09,-0.499531,-0.717484,0.217953
1628972,Troy Brown Jr.,2023-04-09,-1.58884,-1.29568,-0.293158
1628973,Jalen Brunson,2023-04-09,2.8801,4.10679,-1.22668
1628975,Jevon Carter,2023-04-09,-0.682712,-1.06018,0.377464
1628976,Wendell Carter Jr.,2023-04-09,1.53499,-0.0433022,1.57829
1628977,Hamidou Diallo,2023-04-09,-1.16789,-2.3,1.13211
1628978,Donte DiVincenzo,2023-04-09,0.495052,-0.321426,0.816478
1628981,Bruno Fernando,2023-04-09,-3.29891,-2.75279,-0.546118
1628983,Shai Gilgeous-Alexander,2023-04-09,4.15631,4.05067,0.105639
1628984,Devonte' Graham,2023-04-09,-1.09966,0.232986,-1.33265
1628988,Aaron Holiday,2023-04-09,-1.78229,-1.92298,0.140687
1628989,Kevin Huerter,2023-04-09,1.90253,2.5139,-0.611365
1628991,Jaren Jackson Jr.,2023-04-09,3.88208,1.61975,2.26233
1628995,Kevin Knox II,2023-04-09,-3.46754,-2.30692,-1.16062
1628997,Caleb Martin,2023-04-09,-0.962914,-1.79976,0.836843
1628998,Cody Martin,2023-04-09,-2.47979,-2.03994,-0.439853
1629001,De'Anthony Melton,2023-04-09,0.609485,-0.768885,1.37837
1629002,Chimezie Metu,2023-04-09,-1.72686,-1.65698,-0.0698788
1629003,Shake Milton,2023-04-09,-1.15122,-0.355583,-0.795639
1629004,Svi Mykhailiuk,2023-04-09,-1.19314,-0.511444,-0.681694
1629006,Josh Okogie,2023-04-09,0.818884,-0.917795,1.73668
1629008,Michael Porter Jr.,2023-04-09,3.18687,3.44211,-0.25524
1629011,Mitchell Robinson,2023-04-09,1.54348,0.334519,1.20896
1629012,Collin Sexton,2023-04-09,-1.89838,-0.152913,-1.74546
1629013,Landry Shamet,2023-04-09,0.292145,-0.377511,0.669656
1629014,Anfernee Simons,2023-04-09,0.109868,1.67983,-1.56996
1629018,Gary Trent Jr.,2023-04-09,-0.555028,-0.279241,-0.275786
1629020,Jarred Vanderbilt,2023-04-09,-0.604295,-0.90247,0.298176
1629021,Moritz Wagner,2023-04-09,0.74353,0.689885,0.0536449
1629022,Lonnie Walker IV,2023-04-09,-2.72723,-0.970177,-1.75705
1629023,P.J. Washington,2023-04-09,-0.273048,-0.144264,-0.128784
1629026,Kenrich Williams,2023-04-09,0.931412,-0.753051,1.68446
1629027,Trae Young,2023-04-09,2.78203,3.8672,-1.08517
1629028,Deandre Ayton,2023-04-09,0.647539,-0.512355,1.15989
1629029,Luka Doncic,2023-04-09,5.27045,5.22156,0.0488876
1629033,Theo Pinson,2023-04-09,-2.91948,-2.20413,-0.715349
1629048,Goga Bitadze,2023-04-09,-0.66948,-0.252701,-0.416778
1629052,Oshae Brissett,2023-04-09,-1.1623,-0.640272,-0.522033
1629056,Terence Davis,2023-04-09,0.577314,0.356628,0.220687
1629057,Robert Williams III,2023-04-09,1.99642,-0.306716,2.30314
1629060,Rui Hachimura,2023-04-09,-1.86485,-2.12135,0.256499
1629111,Jock Landale,2023-04-09,0.485578,-0.056481,0.542059
1629117,Wenyen Gabriel,2023-04-09,-2.56208,-1.80748,-0.754601
1629130,Duncan Robinson,2023-04-09,-0.60378,0.385008,-0.988788
1629134,Kendrick Nunn,2023-04-09,-1.18534,-0.0299436,-1.1554
1629139,Yuta Watanabe,2023-04-09,-2.26371,-1.98656,-0.277149
1629162,Jordan McLaughlin,2023-04-09,-0.590149,-1.3383,0.748152
1629216,Gabe Vincent,2023-04-09,-0.431817,-0.849256,0.417438
1629234,Drew Eubanks,2023-04-09,-2.1054,-1.05163,-1.05377
1629308,Juan Toscano-Anderson,2023-04-09,-2.95387,-3.05772,0.103844
1629312,Haywood Highsmith,2023-04-09,-2.88704,-3.5328,0.645758
1629599,Amir Coffey,2023-04-09,-3.28734,-2.26373,-1.02362
1629603,Mamadi Diakite,2023-04-09,-2.62124,-3.02185,0.400606
1629610,DaQuan Jeffries,2023-04-09,-2.86676,-2.55097,-0.315788
1629611,Terance Mann,2023-04-09,-0.282211,0.141608,-0.423819
1629614,Andrew Nembhard,2023-04-09,-1.90348,-1.09136,-0.812117
1629622,Max Strus,2023-04-09,-1.55957,-0.0382196,-1.52136
1629623,Lindell Wigginton,2023-04-09,-1.94288,-0.697926,-1.24495
1629626,Bol Bol,2023-04-09,-2.78001,-2.77955,-0.000454763
1629627,Zion Williamson,2023-04-09,3.64075,3.12061,0.520146
1629628,RJ Barrett,2023-04-09,-1.50828,-0.234026,-1.27425
1629629,Cam Reddish,2023-04-09,-3.70475,-2.74838,-0.956375
1629630,Ja Morant,2023-04-09,3.08862,3.04167,0.0469492
1629631,De'Andre Hunter,2023-04-09,-1.11298,-0.952633,-0.160344
1629632,Coby White,2023-04-09,0.193986,0.670136,-0.47615
1629634,Brandon Clarke,2023-04-09,0.0336711,-0.640303,0.673974
1629636,Darius Garland,2023-04-09,3.07945,2.59703,0.48242
1629637,Jaxson Hayes,2023-04-09,-1.44837,-1.60237,0.153999
1629638,Nickeil Alexander-Walker,2023-04-09,-2.02602,-1.99003,-0.0359937
1629639,Tyler Herro,2023-04-09,0.917764,1.52742,-0.609654
1629640,Keldon Johnson,2023-04-09,-0.558158,1.04196,-1.60012
1629641,Romeo Langford,2023-04-09,-2.92906,-2.56145,-0.367612
1629642,Nassir Little,2023-04-09,-3.01259,-1.14682,-1.86577
1629643,Chuma Okeke,2023-04-09,-2.51206,-2.42583,-0.0862248
1629645,Kevin Porter Jr.,2023-04-09,-0.197154,0.835019,-1.03217
1629646,Charles Bassey,2023-04-09,-1.80688,-1.49638,-0.310505
1629647,Darius Bazley,2023-04-09,-3.3986,-3.36928,-0.0293243
1629650,Moses Brown,2023-04-05,-1.19235,-1.19568,0.00333141
1629651,Nic Claxton,2023-04-09,2.08661,0.300036,1.78657
1629652,Luguentz Dort,2023-04-09,-0.0683055,-0.104227,0.0359214
1629655,Daniel Gafford,2023-04-09,0.00623138,0.648807,-0.642576
1629656,Quentin Grimes,2023-04-09,1.34476,1.13176,0.212997
1629659,Talen Horton-Tucker,2023-04-09,-0.243325,-0.317891,0.0745655
1629660,Ty Jerome,2023-04-09,-2.36094,-1.36205,-0.99889
1629661,Cameron Johnson,2023-04-09,2.22577,1.01084,1.21493
1629662,Mfiondu Kabengele,2023-04-09,-1.61717,-1.56963,-0.0475448
1629663,Louis King,2023-04-09,-1.1884,-0.828959,-0.359437
1629667,Jalen McDaniels,2023-04-09,-1.50575,-1.54986,0.0441195
1629669,Jaylen Nowell,2023-04-09,-1.09498,-0.0850977,-1.00989
1629670,Jordan Nwora,2023-04-09,-3.19737,-1.36729,-1.83008
1629673,Jordan Poole,2023-04-09,1.0736,1.4387,-0.365095
1629674,Neemias Queta,2023-04-09,-3.08854,-2.10846,-0.980071
1629675,Naz Reid,2023-04-09,-0.366084,-0.131495,-0.234589
1629676,Isaiah Roby,2023-04-09,-4.09799,-3.06642,-1.03157
1629677,Luka Samanic,2023-04-09,-1.21916,-1.33796,0.118805
1629678,Admiral Schofield,2023-04-09,-3.12748,-2.11295,-1.01454
1629680,Matisse Thybulle,2023-04-09,-0.0721067,-2.09743,2.02532
1629684,Grant Williams,2023-04-09,-0.220458,-0.676462,0.456004
1629685,Dylan Windler,2023-04-09,-2.11396,-2.71648,0.602516
1629723,John Konchar,2023-04-09,-0.0757422,-1.23107,1.15533
1629726,Garrison Mathews,2023-04-09,-1.12745,-1.17954,0.0520873
1629731,Dean Wade,2023-04-09,-1.04777,-2.22295,1.17518
1629750,Javonte Green,2023-04-09,-0.869476,-1.5157,0.646219
1629875,Xavier Moon,2023-04-09,-3.26525,-2.38381,-0.881436
1630162,Anthony Edwards,2023-04-09,2.31282,1.57094,0.741887
1630163,LaMelo Ball,2023-04-09,1.63827,2.49212,-0.853845
1630164,James Wiseman,2023-04-09,-4.42087,-1.98949,-2.43138
1630165,Killian Hayes,2023-04-09,-3.58606,-2.64178,-0.944281
1630166,Deni Avdija,2023-04-09,-0.804269,-1.07557,0.271306
1630167,Obi Toppin,2023-04-09,0.674696,0.512823,0.161874
1630168,Onyeka Okongwu,2023-04-09,0.826951,0.671682,0.155269
1630169,Tyrese Haliburton,2023-04-09,3.49835,4.6414,-1.14305
1630170,Devin Vassell,2023-04-09,-1.0658,0.00980565,-1.07561
1630171,Isaac Okoro,2023-04-09,-0.978743,-1.12052,0.141774
1630172,Patrick Williams,2023-04-09,-1.80454,-1.69782,-0.106722
1630173,Precious Achiuwa,2023-04-09,-1.05559,-1.12514,0.0695465
1630174,Aaron Nesmith,2023-04-09,-1.56503,-0.648421,-0.916611
1630175,Cole Anthony,2023-04-09,-1.39846,-0.471433,-0.927028
1630176,Vernon Carey Jr.,2023-04-09,-3.64276,-2.72042,-0.922339
1630177,Theo Maledon,2023-04-09,-3.54168,-1.82982,-1.71186
1630178,Tyrese Maxey,2023-04-09,1.31976,1.65689,-0.337128
1630180,Saddiq Bey,2023-04-09,-0.609424,0.303554,-0.912978
1630181,R.J. Hampton,2023-04-09,-4.93399,-2.94926,-1.98473
1630182,Josh Green,2023-04-09,-1.34143,-1.62117,0.279743
1630183,Jaden McDaniels,2023-04-09,0.0525913,-0.644585,0.697176
1630184,Kira Lewis Jr.,2023-04-09,-2.19668,-1.73766,-0.459028
1630188,Jalen Smith,2023-04-09,-0.382471,0.13595,-0.518421
1630191,Isaiah Stewart,2023-04-09,-1.34053,-0.981246,-0.359282
1630192,Zeke Nnaji,2023-04-09,-1.94387,-1.90559,-0.0382841
1630193,Immanuel Quickley,2023-04-09,3.38791,1.73498,1.65292
1630194,Paul Reed,2023-04-09,-0.608855,-0.868918,0.260064
1630197,Aleksej Pokusevski,2023-04-09,-3.24889,-2.43966,-0.809234
1630198,Isaiah Joe,2023-04-09,0.54967,1.08612,-0.536453
1630200,Tre Jones,2023-04-09,-0.476281,0.505646,-0.981926
1630201,Malachi Flynn,2023-04-09,-2.82492,-1.66834,-1.15658
1630202,Payton Pritchard,2023-04-09,-0.34148,-0.351759,0.0102787
1630205,Lamar Stevens,2023-04-09,-2.35252,-2.50464,0.152119
1630206,Jay Scrubb,2023-04-09,-3.46821,-3.672,0.203796
1630208,Nick Richards,2023-04-09,-2.24051,-1.31585,-0.924666
1630209,Omer Yurtseven,2023-04-09,-0.618059,-1.15879,0.540732
1630214,Xavier Tillman,2023-04-09,0.378192,-1.5102,1.88839
1630215,Jared Butler,2023-04-09,-2.43693,-1.26532,-1.17161
1630217,Desmond Bane,2023-04-09,3.52092,3.00048,0.52044
1630219,Skylar Mays,2023-04-09,-1.23587,-0.0227277,-1.21314
1630224,Jalen Green,2023-04-09,-1.50973,0.646171,-2.1559
1630225,Isaiah Todd,2023-04-09,-2.87207,-2.36341,-0.508661
1630227,Daishen Nix,2023-04-09,-4.00663,-3.2632,-0.743432
1630228,Jonathan Kuminga,2023-04-09,-1.07493,-1.17344,0.0985147
1630230,Naji Marshall,2023-04-09,-1.13147,-1.35205,0.220582
1630231,Kenyon Martin Jr.,2023-04-09,-1.85914,0.0958261,-1.95496
1630233,Nathan Knight,2023-04-09,-1.22239,-1.28339,0.0609992
1630235,Trent Forrest,2023-04-09,-4.00444,-3.0789,-0.925533
1630237,Anthony Lamb,2023-04-09,-1.86909,-1.3774,-0.491689
1630240,Saben Lee,2023-04-09,-1.9608,-2.42036,0.459561
1630241,Sam Merrill,2023-04-09,-1.35483,-1.16829,-0.186543
1630245,Ayo Dosunmu,2023-04-09,-2.86722,-2.69715,-0.170065
1630249,Vit Krejci,2023-04-09,-3.37367,-2.53093,-0.842743
1630250,Marko Simonovic,2023-04-09,-1.67595,-1.23982,-0.436132
1630256,Jae'Sean Tate,2023-04-09,-1.77579,-1.64734,-0.12845
1630264,Anthony Gill,2023-04-09,-1.93519,-1.12557,-0.809613
1630270,Xavier Sneed,2023-04-09,-3.50262,-2.71432,-0.788299
1630284,Kevon Harris,2023-04-09,-2.5537,-3.25011,0.696405
1630288,Jeff Dowtin Jr.,2023-04-09,-3.55475,-2.74449,-0.810258
1630322,Lindy Waters III,2023-04-09,-0.195432,-0.186652,-0.00877958
1630346,Matt Ryan,2023-04-09,-2.12678,-1.17037,-0.956415
1630526,Jeremiah Robinson-Earl,2023-04-09,-1.03056,-0.693723,-0.336841
1630527,Brandon Boston Jr.,2023-04-09,-2.61346,-2.09303,-0.520431
1630528,Josh Christopher,2023-04-09,-4.57851,-2.61376,-1.96474
1630529,Herbert Jones,2023-04-09,1.49667,-0.275872,1.77254
1630530,Trey Murphy III,2023-04-09,1.51733,1.8343,-0.316969
1630531,Jaden Springer,2023-04-09,-1.45187,-1.42669,-0.0251758
1630532,Franz Wagner,2023-04-09,2.06633,0.974044,1.09229
1630533,Ziaire Williams,2023-04-09,-2.22628,-2.09309,-0.13319
1630534,Ochai Agbaji,2023-04-09,-1.01596,0.261378,-1.27734
1630537,Chris Duarte,2023-04-09,-2.45923,-1.64688,-0.812352
1630538,Bones Hyland,2023-04-09,-0.427625,1.46725,-1.89487
1630539,Kai Jones,2023-04-09,-4.22128,-4.00604,-0.215234
1630540,Miles McBride,2023-04-09,-0.970311,-1.27508,0.304772
1630541,Moses Moody,2023-04-09,-2.50627,-1.74284,-0.763431
1630543,Isaiah Jackson,2023-04-09,-2.80199,-1.4814,-1.32058
1630544,Tre Mann,2023-04-09,-2.67908,-2.02327,-0.655802
1630547,James Bouknight,2023-04-09,-3.93679,-2.76765,-1.16914
1630548,Johnny Juzang,2023-04-09,-3.16367,-1.85002,-1.31365
1630549,Day'Ron Sharpe,2023-04-09,-1.91751,-0.662428,-1.25508
1630550,JT Thor,2023-04-09,-4.25772,-3.45647,-0.801258
1630551,Justin Champagnie,2023-04-09,-1.94821,-1.68789,-0.260327
1630552,Jalen Johnson,2023-04-09,-0.703265,-1.57094,0.867676
1630553,Keon Johnson,2023-04-09,-4.96623,-2.85892,-2.10731
1630554,Jason Preston,2023-04-09,-2.42601,-1.76386,-0.662146
1630556,Kessler Edwards,2023-04-09,-2.31597,-1.55227,-0.763698
1630557,Corey Kispert,2023-04-09,-1.3965,0.403455,-1.79995
1630558,Davion Mitchell,2023-04-09,-2.24299,-2.17917,-0.0638106
1630559,Austin Reaves,2023-04-09,1.82989,1.8502,-0.0203008
1630560,Cam Thomas,2023-04-09,-2.11959,-1.00611,-1.11349
1630561,David Duke Jr.,2023-04-09,-1.93789,-2.27977,0.34188
1630564,RaiQuan Gray,2023-04-09,-2.79394,-2.46717,-0.326765
1630567,Scottie Barnes,2023-04-09,0.900862,0.399644,0.501218
1630568,Luka Garza,2023-04-09,1.3008,2.01258,-0.711774
1630570,Trendon Watford,2023-04-09,-2.70387,-1.11766,-1.58621
1630572,Sandro Mamukelashvili,2023-04-09,-2.95219,-0.716282,-2.23591
1630573,Sam Hauser,2023-04-09,0.589225,-8.95846e-05,0.589314
1630577,Julian Champagnie,2023-04-09,-2.40002,-0.96254,-1.43748
1630578,Alperen Sengun,2023-04-09,-0.28831,0.303363,-0.591673
1630579,Jericho Sims,2023-04-09,-3.46254,-2.96392,-0.498614
1630580,Joe Wieskamp,2023-04-09,-2.6716,-2.25774,-0.413858
1630581,Josh Giddey,2023-04-09,-0.785523,-0.203203,-0.582319
1630583,Santi Aldama,2023-04-09,-1.21436,-0.972489,-0.241875
1630586,Usman Garuba,2023-04-09,-2.75683,-1.94384,-0.812994
1630587,Isaiah Livers,2023-04-09,-2.42382,-1.49535,-0.928461
1630590,Scotty Pippen Jr.,2023-04-09,-2.1153,-1.81296,-0.302342
1630591,Jalen Suggs,2023-04-09,-1.22422,-2.13712,0.912893
1630593,McKinley Wright IV,2023-04-09,-3.17518,-1.45851,-1.71667
1630595,Cade Cunningham,2023-04-09,-1.02421,-0.718733,-0.30548
1630596,Evan Mobley,2023-04-09,2.18938,0.150393,2.03899
1630598,Aaron Wiggins,2023-04-09,-2.22303,-1.48918,-0.733851
1630600,Isaiah Mobley,2023-04-09,-2.40552,-2.18726,-0.218259
1630604,E.J. Liddell,2023-04-09,-2.15062,-2.03615,-0.114464
1630613,Duane Washington Jr.,2023-04-09,-2.72018,-1.37198,-1.3482
1630620,Darius Days,2023-04-09,-0.699401,-0.0327413,-0.66666
1630625,Dalano Banton,2023-04-09,-1.99292,-1.62942,-0.363504
1630631,Jose Alvarado,2023-04-09,0.388218,-0.855389,1.24361
1630637,Carlik Jones,2023-04-09,-4.27531,-3.48404,-0.791276
1630639,A.J. Lawson,2023-04-09,-2.04255,-0.854264,-1.18829
1630641,Ibou Badji,2023-04-09,-2.60234,-2.15055,-0.451791
1630643,Jay Huff,2023-04-09,-2.10331,-1.61505,-0.488256
1630644,Mac McClung,2023-04-09,-3.2882,-2.95737,-0.330824
1630647,Eugene Omoruyi,2023-04-09,-0.79728,-1.04885,0.251571
1630678,Terry Taylor,2023-04-09,-2.09875,-1.04648,-1.05227
1630688,Ish Wainright,2023-04-09,-0.193379,-1.12127,0.927894
1630692,Jordan Goodwin,2023-04-09,-0.962517,-1.29849,0.335976
1630695,Micah Potter,2023-04-09,-3.0086,-2.1619,-0.8467
1630696,Dru Smith,2023-04-09,-1.63797,-1.29291,-0.345059
1630699,MarJon Beauchamp,2023-04-09,-3.31913,-2.3716,-0.947521
1630700,Dyson Daniels,2023-04-09,-1.72433,-3.16382,1.43949
1630702,Jaden Hardy,2023-04-09,-1.21678,-0.198751,-1.01803
1630846,Olivier Sarr,2023-04-09,-3.48571,-2.44157,-1.04414
1631093,Jaden Ivey,2023-04-09,-3.25933,-0.563494,-2.69584
1631094,Paolo Banchero,2023-04-09,-0.603999,0.00631115,-0.61031
1631095,Jabari Smith Jr.,2023-04-09,-2.73314,-1.58397,-1.14917
1631096,Chet Holmgren,2023-04-09,-1.5744,-1.69105,0.116655
1631097,Bennedict Mathurin,2023-04-09,-2.86705,-1.96714,-0.899909
1631098,Johnny Davis,2023-04-09,-2.9272,-2.59854,-0.32866
1631099,Keegan Murray,2023-04-09,-0.339792,0.840499,-1.18029
1631100,AJ Griffin,2023-04-09,-0.95774,-0.492896,-0.464844
1631101,Shaedon Sharpe,2023-04-09,-2.0037,-0.0606348,-1.94307
1631102,TyTy Washington Jr.,2023-04-09,-2.77638,-1.75529,-1.02109
1631103,Malaki Branham,2023-04-09,-3.17071,-1.3876,-1.78311
1631104,Blake Wesley,2023-04-09,-6.29201,-5.27738,-1.01464
1631105,Jalen Duren,2023-04-09,-1.04532,-0.401055,-0.644262
1631106,Tari Eason,2023-04-09,-0.663416,-1.64788,0.984465
1631107,Nikola Jovic,2023-04-09,0.189884,-0.428492,0.618376
1631108,Max Christie,2023-04-09,-3.87807,-3.57151,-0.306558
1631109,Mark Williams,2023-04-09,-1.50879,-1.52912,0.0203306
1631110,Jeremy Sochan,2023-04-09,-0.870781,-0.532387,-0.338393
1631111,Wendell Moore Jr.,2023-04-09,-3.00847,-2.43595,-0.57252
1631112,Kendall Brown,2023-04-09,-3.37301,-3.26337,-0.109639
1631113,Kennedy Chandler,2023-04-07,-3.11804,-2.58232,-0.53572
1631114,Jalen Williams,2023-04-09,0.644651,0.21707,0.427581
1631115,Orlando Robinson,2023-04-09,-2.0797,-2.34788,0.268188
1631116,Patrick Baldwin Jr.,2023-04-09,-1.52089,-0.682466,-0.838422
1631117,Walker Kessler,2023-04-09,1.80465,0.907933,0.896712
1631119,Jaylin Williams,2023-04-09,-1.85978,-1.66411,-0.195671
1631120,JD Davison,2023-04-09,-2.23476,-1.91081,-0.323951
1631121,Bryce McGowens,2023-04-09,-4.5439,-3.32957,-1.21433
1631128,Christian Braun,2023-04-09,-2.18119,-2.46891,0.287726
1631132,Christian Koloko,2023-04-09,-1.36075,-2.13157,0.770821
1631133,Jabari Walker,2023-04-09,-4.04688,-2.46933,-1.57755
1631157,Ryan Rollins,2023-04-09,-3.22174,-2.93271,-0.289027
1631165,Keon Ellis,2023-04-09,-2.29941,-1.49999,-0.79942
1631169,Josh Minott,2023-04-09,-2.91855,-2.2399,-0.678655
1631171,Justin Lewis,2023-04-09,-2.69141,-2.46589,-0.22552
1631172,Ousmane Dieng,2023-04-09,-2.14386,-2.03188,-0.111985
1631197,Jared Rhoden,2023-04-09,-3.14754,-2.71023,-0.437313
1631199,Ron Harper Jr.,2023-04-09,-1.94364,-1.17885,-0.764794
1631205,Buddy Boeheim,2023-04-09,-2.82281,-1.22662,-1.59619
1631207,Dalen Terry,2023-04-09,-1.66297,-1.62058,-0.0423917
1631211,Trevor Keels,2023-04-09,-1.23659,-1.0359,-0.200695
1631212,Peyton Watson,2023-04-09,-2.8613,-2.30376,-0.557534
1631213,Tyrese Martin,2023-04-09,-3.61068,-2.68876,-0.921914
1631216,Caleb Houstan,2023-04-09,-3.48048,-2.50781,-0.972671
1631217,Moussa Diabate,2023-04-09,-3.38357,-2.55919,-0.824383
